building_id,room_id,room_type,capacity,temperature,humidity,occupancy,energy_consumption,hvac_energy,lighting_energy,equipment_energy,other_energy,hvac_status,hvac_setpoint,equipment_status,outdoor_temperature,outdoor_humidity,timestamp
B002,R003,Server Room,3,22.97,60.4,2,1.371,0.723,0.006,0.629,0.014,ON,22,Normal,24.810000000000002,72.63,2026-08-28 20:30:00
B003,R001,Office,12,24.28,59.83,1,0.117,0.0,0.009,0.091,0.016,OFF,24,Normal,23.860000000000003,72.56,2026-08-28 20:30:00
B003,R002,Meeting Room,10,24.44,56.41,0,0.088,0.0,0.006,0.063,0.019,OFF,24,Normal,24.150000000000002,70.28,2026-08-28 20:30:00
B003,R003,Server Room,3,22.87,60.39,0,1.289,0.63,0.002,0.643,0.013,ON,22,Normal,23.900000000000002,72.47,2026-08-28 20:30:00
B001,R001,Office,12,24.02,55.35,0,0.105,0.0,0.007,0.087,0.01,OFF,24,Normal,23.78,69.77,2026-08-28 20:45:00
B001,R002,Meeting Room,10,24.31,59.51,1,0.094,0.0,0.008,0.068,0.018,OFF,24,Normal,23.5,74.95,2026-08-28 20:45:00
B001,R003,Server Room,3,22.94,59.68,1,1.332,0.677,0.004,0.638,0.013,ON,22,Normal,23.94,70.72,2026-08-28 20:45:00
B002,R001,Office,12,24.47,58.9,0,0.109,0.0,0.007,0.087,0.015,OFF,24,Normal,24.91,71.54,2026-08-28 20:45:00
B002,R002,Meeting Room,10,24.26,58.89,1,0.094,0.0,0.008,0.07,0.016,OFF,24,Normal,24.380000000000003,68.78,2026-08-28 20:45:00
B002,R003,Server Room,3,22.94,57.0,2,1.405,0.737,0.006,0.65,0.012,ON,22,Normal,24.0,68.78,2026-08-28 20:45:00
B003,R001,Office,12,24.15,59.41,0,0.11,0.0,0.008,0.089,0.013,OFF,24,Normal,23.46,72.43,2026-08-28 20:45:00
B003,R002,Meeting Room,10,24.34,58.25,0,0.081,0.0,0.006,0.061,0.014,OFF,24,Normal,23.21,71.8,2026-08-28 20:45:00
B003,R003,Server Room,3,22.75,57.51,1,1.211,0.572,0.004,0.622,0.014,ON,22,Normal,23.380000000000003,69.83,2026-08-28 20:45:00
B001,R001,Office,12,24.02,55.77,5,0.153,0.0,0.017,0.119,0.017,OFF,24,Normal,21.88,70.06,2026-08-28 21:00:00
B001,R002,Meeting Room,10,24.31,58.1,4,0.116,0.0,0.014,0.087,0.015,OFF,24,Normal,22.39,72.66,2026-08-28 21:00:00
B001,R003,Server Room,3,22.88,60.53,2,1.297,0.648,0.006,0.632,0.012,ON,22,Normal,22.02,74.54,2026-08-28 21:00:00
B002,R001,Office,12,24.29,62.63,4,0.147,0.0,0.015,0.114,0.019,OFF,24,Normal,23.270000000000003,76.3,2026-08-28 21:00:00
B002,R002,Meeting Room,10,24.4,60.46,0,0.087,0.0,0.006,0.063,0.017,OFF,24,Normal,22.85,75.04,2026-08-28 21:00:00
B002,R003,Server Room,3,22.75,55.99,0,1.327,0.676,0.002,0.631,0.018,ON,22,Normal,23.360000000000003,68.33,2026-08-28 21:00:00
B003,R001,Office,12,24.17,61.47,0,0.114,0.0,0.007,0.086,0.02,OFF,24,Normal,22.270000000000003,74.59,2026-08-28 21:00:00
B003,R002,Meeting Room,10,24.3,58.35,0,0.082,0.0,0.006,0.064,0.012,OFF,24,Normal,22.150000000000002,72.11,2026-08-28 21:00:00
B003,R003,Server Room,3,22.48,59.54,2,1.147,0.504,0.006,0.627,0.011,ON,22,Normal,22.240000000000002,72.14,2026-08-28 21:00:00
B001,R001,Office,12,24.07,58.34,0,0.108,0.0,0.007,0.086,0.015,OFF,24,Normal,21.7,69.49,2026-08-28 21:15:00
B001,R002,Meeting Room,10,24.18,58.37,0,0.086,0.0,0.006,0.062,0.018,OFF,24,Normal,22.59,73.82,2026-08-28 21:15:00
B001,R003,Server Room,3,22.78,59.36,1,1.31,0.645,0.004,0.649,0.012,ON,22,Normal,22.73,73.57,2026-08-28 21:15:00
B002,R001,Office,12,24.15,58.87,3,0.129,0.0,0.013,0.105,0.012,OFF,24,Normal,24.01,72.16,2026-08-28 21:15:00
B002,R002,Meeting Room,10,24.28,61.99,0,0.085,0.0,0.006,0.064,0.016,OFF,24,Normal,22.450000000000003,73.43,2026-08-28 21:15:00
B002,R003,Server Room,3,22.86,58.24,2,1.375,0.709,0.006,0.644,0.015,ON,22,Normal,22.05,73.93,2026-08-28 21:15:00
B003,R001,Office,12,24.03,57.97,3,0.129,0.0,0.013,0.105,0.011,OFF,24,Normal,21.26,73.21,2026-08-28 21:15:00
B003,R002,Meeting Room,10,24.16,57.88,0,0.086,0.0,0.006,0.061,0.019,OFF,24,Normal,22.130000000000003,69.89,2026-08-28 21:15:00
B003,R003,Server Room,3,22.53,55.91,2,1.183,0.523,0.006,0.634,0.02,ON,22,Normal,23.44,71.22,2026-08-28 21:15:00
B001,R001,Office,12,23.99,57.13,6,0.152,0.0,0.018,0.122,0.013,OFF,24,Normal,23.12,69.74,2026-08-28 21:30:00
B001,R002,Meeting Room,10,24.36,59.59,0,0.08,0.0,0.006,0.061,0.013,OFF,24,Normal,22.33,68.76,2026-08-28 21:30:00
B001,R003,Server Room,3,22.65,58.7,2,1.26,0.595,0.006,0.641,0.018,ON,22,Normal,21.63,71.55,2026-08-28 21:30:00
B002,R001,Office,12,24.17,56.49,3,0.129,0.0,0.013,0.105,0.011,OFF,24,Normal,23.18,68.82,2026-08-28 21:30:00
B002,R002,Meeting Room,10,24.16,58.87,0,0.083,0.0,0.006,0.063,0.013,OFF,24,Normal,22.96,72.5,2026-08-28 21:30:00
B002,R003,Server Room,3,22.94,58.69,0,1.38,0.729,0.002,0.63,0.019,ON,22,Normal,23.96,71.61,2026-08-28 21:30:00
B003,R001,Office,12,23.9,60.42,0,0.113,0.0,0.008,0.088,0.017,OFF,24,Normal,21.68,70.95,2026-08-28 21:30:00
B003,R002,Meeting Room,10,24.0,59.73,4,0.118,0.0,0.014,0.087,0.018,OFF,24,Normal,21.68,71.81,2026-08-28 21:30:00
B003,R003,Server Room,3,22.48,56.59,2,1.171,0.51,0.006,0.637,0.019,ON,22,Normal,21.84,68.35,2026-08-28 21:30:00
B001,R001,Office,12,23.8,57.5,6,0.154,0.0,0.018,0.121,0.014,OFF,24,Normal,23.05,71.52,2026-08-28 21:45:00
B001,R002,Meeting Room,10,24.39,59.28,2,0.095,0.0,0.01,0.074,0.011,OFF,24,Normal,21.41,70.36,2026-08-28 21:45:00
B001,R003,Server Room,3,22.51,59.9,1,1.166,0.536,0.004,0.613,0.013,ON,22,Normal,22.21,71.86,2026-08-28 21:45:00
B002,R001,Office,12,24.21,57.32,0,0.106,0.0,0.007,0.086,0.013,OFF,24,Normal,23.17,69.95,2026-08-28 21:45:00
B002,R002,Meeting Room,10,24.17,58.62,4,0.115,0.0,0.014,0.087,0.015,OFF,24,Normal,23.69,72.03,2026-08-28 21:45:00
B002,R003,Server Room,3,22.92,58.17,0,1.327,0.702,0.002,0.611,0.011,ON,22,Normal,22.8,73.66,2026-08-28 21:45:00
B003,R001,Office,12,23.97,58.68,0,0.107,0.0,0.008,0.088,0.011,OFF,24,Normal,22.110000000000003,69.04,2026-08-28 21:45:00
B003,R002,Meeting Room,10,23.89,61.18,0,0.085,0.0,0.006,0.062,0.017,OFF,24,Normal,21.240000000000002,74.79,2026-08-28 21:45:00
B003,R003,Server Room,3,22.58,59.58,1,1.176,0.531,0.004,0.624,0.018,ON,22,Normal,22.310000000000002,72.64,2026-08-28 21:45:00
B001,R001,Office,12,23.69,61.31,0,0.113,0.0,0.008,0.09,0.015,OFF,24,Normal,21.7,73.25,2026-08-28 22:00:00
B001,R002,Meeting Room,10,24.13,58.5,4,0.115,0.0,0.014,0.09,0.011,OFF,24,Normal,21.22,72.4,2026-08-28 22:00:00
B001,R003,Server Room,3,22.4,59.02,1,1.19,0.529,0.004,0.638,0.02,ON,22,Normal,21.1,73.24,2026-08-28 22:00:00
B002,R001,Office,12,24.09,57.57,2,0.12,0.0,0.011,0.098,0.011,OFF,24,Normal,22.080000000000002,71.69,2026-08-28 22:00:00
B002,R002,Meeting Room,10,24.1,61.91,0,0.082,0.0,0.006,0.063,0.012,OFF,24,Normal,21.71,76.76,2026-08-28 22:00:00
B002,R003,Server Room,3,22.82,58.67,0,1.333,0.691,0.002,0.627,0.013,ON,22,Normal,21.18,71.87,2026-08-28 22:00:00
B003,R001,Office,12,23.94,58.36,6,0.16,0.0,0.019,0.126,0.016,OFF,24,Normal,21.470000000000002,72.51,2026-08-28 22:00:00
B003,R002,Meeting Room,10,23.92,58.28,0,0.085,0.0,0.006,0.064,0.015,OFF,24,Normal,20.830000000000002,69.11,2026-08-28 22:00:00
B003,R003,Server Room,3,22.37,58.01,1,1.162,0.497,0.004,0.648,0.013,ON,22,Normal,20.830000000000002,70.92,2026-08-28 22:00:00
B001,R001,Office,12,23.71,60.64,0,0.114,0.0,0.008,0.089,0.017,OFF,24,Normal,21.5,74.1,2026-08-28 22:15:00
B001,R002,Meeting Room,10,24.09,60.11,2,0.105,0.0,0.01,0.077,0.018,OFF,24,Normal,22.2,71.97,2026-08-28 22:15:00
B001,R003,Server Room,3,22.25,55.4,0,0.637,0.0,0.002,0.618,0.016,OFF,22,Normal,20.25,67.81,2026-08-28 22:15:00
B002,R001,Office,12,24.07,58.43,0,0.115,0.0,0.008,0.088,0.019,OFF,24,Warning,22.200000000000003,71.55,2026-08-28 22:15:00
B002,R002,Meeting Room,10,23.85,58.46,0,0.083,0.0,0.006,0.062,0.015,OFF,24,Normal,22.080000000000002,72.07,2026-08-28 22:15:00
B002,R003,Server Room,3,22.45,56.82,2,1.235,0.576,0.006,0.635,0.018,ON,22,Normal,22.290000000000003,69.97,2026-08-28 22:15:00
B003,R001,Office,12,23.77,57.97,1,0.124,0.0,0.01,0.096,0.019,OFF,24,Normal,21.25,71.66,2026-08-28 22:15:00
B003,R002,Meeting Room,10,23.86,59.64,3,0.112,0.0,0.012,0.083,0.018,OFF,24,Normal,21.110000000000003,73.36,2026-08-28 22:15:00
B003,R003,Server Room,3,22.33,56.54,1,1.108,0.466,0.004,0.621,0.018,ON,22,Normal,20.69,70.74,2026-08-28 22:15:00
B001,R001,Office,12,23.68,60.2,5,0.148,0.0,0.017,0.119,0.012,OFF,24,Normal,21.3,72.53,2026-08-28 22:30:00
B001,R002,Meeting Room,10,24.18,60.48,2,0.099,0.0,0.01,0.074,0.015,OFF,24,Normal,21.44,74.81,2026-08-28 22:30:00
B001,R003,Server Room,3,21.96,57.7,0,0.654,0.0,0.002,0.641,0.011,OFF,22,Normal,20.04,73.35,2026-08-28 22:30:00
B002,R001,Office,12,23.94,57.8,0,0.11,0.0,0.008,0.089,0.014,OFF,24,Normal,22.17,71.95,2026-08-28 22:30:00
B002,R002,Meeting Room,10,23.69,60.71,0,0.077,0.0,0.006,0.061,0.01,OFF,24,Normal,21.84,73.59,2026-08-28 22:30:00
B002,R003,Server Room,3,22.34,55.31,2,1.173,0.533,0.005,0.621,0.014,ON,22,Normal,21.67,71.8,2026-08-28 22:30:00
B003,R001,Office,12,23.69,59.18,3,0.137,0.0,0.013,0.108,0.015,OFF,24,Normal,20.990000000000002,73.48,2026-08-28 22:30:00
B003,R002,Meeting Room,10,23.77,58.63,1,0.088,0.0,0.008,0.068,0.012,OFF,24,Normal,20.46,70.71,2026-08-28 22:30:00
B003,R003,Server Room,3,22.41,60.33,0,1.155,0.502,0.002,0.635,0.016,ON,22,Normal,20.330000000000002,75.08,2026-08-28 22:30:00
B001,R001,Office,12,23.72,58.21,0,0.111,0.0,0.007,0.087,0.016,OFF,24,Normal,21.33,72.22,2026-08-28 22:45:00
B001,R002,Meeting Room,10,23.94,57.52,1,0.092,0.0,0.008,0.069,0.014,OFF,24,Normal,21.33,69.28,2026-08-28 22:45:00
B001,R003,Server Room,3,22.07,57.7,0,0.628,0.0,0.002,0.61,0.016,OFF,22,Warning,20.73,69.56,2026-08-28 22:45:00
B002,R001,Office,12,24.02,55.02,1,0.114,0.0,0.009,0.094,0.011,OFF,24,Normal,21.62,69.39,2026-08-28 22:45:00
B002,R002,Meeting Room,10,23.68,59.86,0,0.077,0.0,0.006,0.061,0.01,OFF,24,Normal,21.080000000000002,72.32,2026-08-28 22:45:00
B002,R003,Server Room,3,22.15,59.98,1,0.637,0.0,0.004,0.618,0.015,OFF,22,Normal,21.05,71.76,2026-08-28 22:45:00
B003,R001,Office,12,23.8,57.23,6,0.157,0.0,0.018,0.122,0.016,OFF,24,Normal,20.44,71.0,2026-08-28 22:45:00
B003,R002,Meeting Room,10,23.82,57.91,0,0.089,0.0,0.006,0.063,0.02,OFF,24,Normal,21.040000000000003,69.68,2026-08-28 22:45:00
B003,R003,Server Room,3,22.13,59.38,2,0.665,0.0,0.006,0.645,0.015,OFF,22,Normal,21.07,72.54,2026-08-28 22:45:00
B001,R001,Office,12,23.47,59.18,0,0.102,0.0,0.007,0.085,0.01,OFF,24,Normal,20.25,70.18,2026-08-28 23:00:00
B001,R002,Meeting Room,10,23.66,59.43,0,0.087,0.0,0.006,0.062,0.019,OFF,24,Normal,19.82,71.63,2026-08-28 23:00:00
B001,R003,Server Room,3,22.03,60.68,2,0.669,0.0,0.006,0.651,0.012,OFF,22,Normal,20.21,73.55,2026-08-28 23:00:00
B002,R001,Office,12,23.92,59.91,3,0.135,0.0,0.013,0.104,0.018,OFF,24,Normal,20.78,73.17,2026-08-28 23:00:00
B002,R002,Meeting Room,10,23.68,59.25,2,0.098,0.0,0.01,0.074,0.014,OFF,24,Normal,21.020000000000003,70.8,2026-08-28 23:00:00
B002,R003,Server Room,3,21.96,57.77,0,0.629,0.0,0.002,0.611,0.017,OFF,22,Normal,19.790000000000003,71.4,2026-08-28 23:00:00
B003,R001,Office,12,23.53,59.14,1,0.116,0.0,0.009,0.093,0.013,OFF,24,Normal,19.900000000000002,72.95,2026-08-28 23:00:00
B003,R002,Meeting Room,10,23.54,56.77,0,0.08,0.0,0.006,0.061,0.013,OFF,24,Normal,20.42,70.38,2026-08-28 23:00:00
B003,R003,Server Room,3,22.13,59.15,1,0.65,0.0,0.004,0.631,0.016,OFF,22,Normal,19.400000000000002,70.82,2026-08-28 23:00:00
B001,R001,Office,12,23.44,58.02,5,0.156,0.0,0.017,0.119,0.019,OFF,24,Normal,19.95,69.72,2026-08-28 23:15:00
B001,R002,Meeting Room,10,23.67,59.0,0,0.084,0.0,0.006,0.064,0.013,OFF,24,Normal,20.14,73.32,2026-08-28 23:15:00
B001,R003,Server Room,3,21.92,58.05,2,0.652,0.0,0.006,0.635,0.011,OFF,22,Normal,20.52,71.24,2026-08-28 23:15:00
B002,R001,Office,12,23.73,57.14,2,0.125,0.0,0.011,0.099,0.015,OFF,24,Normal,20.19,70.87,2026-08-28 23:15:00
B002,R002,Meeting Room,10,23.66,61.0,0,0.084,0.0,0.006,0.062,0.016,OFF,24,Normal,20.48,73.79,2026-08-28 23:15:00
B002,R003,Server Room,3,21.81,55.8,2,0.646,0.0,0.005,0.622,0.019,OFF,22,Normal,21.01,70.0,2026-08-28 23:15:00
B003,R001,Office,12,23.52,60.27,0,0.11,0.0,0.008,0.089,0.013,OFF,24,Normal,20.0,72.32,2026-08-28 23:15:00
B003,R002,Meeting Room,10,23.92,60.4,4,0.12,0.0,0.014,0.089,0.018,OFF,24,Normal,19.560000000000002,75.09,2026-08-28 23:15:00
B003,R003,Server Room,3,22.14,57.22,0,0.637,0.0,0.002,0.621,0.014,OFF,22,Normal,20.1,72.09,2026-08-28 23:15:00
B001,R001,Office,12,23.28,60.58,3,0.134,0.0,0.013,0.103,0.018,OFF,24,Normal,19.0,74.06,2026-08-28 23:30:00
B001,R002,Meeting Room,10,23.6,56.85,0,0.085,0.0,0.006,0.062,0.016,OFF,24,Normal,20.38,70.78,2026-08-28 23:30:00
B001,R003,Server Room,3,21.87,58.04,1,0.651,0.0,0.004,0.635,0.013,OFF,22,Normal,19.33,73.5,2026-08-28 23:30:00
B002,R001,Office,12,24.06,58.64,0,0.113,0.0,0.008,0.089,0.016,OFF,24,Normal,20.94,72.22,2026-08-28 23:30:00
B002,R002,Meeting Room,10,23.38,60.46,0,0.079,0.0,0.006,0.062,0.011,OFF,24,Normal,20.23,71.11,2026-08-28 23:30:00
B002,R003,Server Room,3,21.72,61.04,1,0.654,0.0,0.004,0.638,0.012,OFF,22,Normal,20.07,76.5,2026-08-28 23:30:00
B003,R001,Office,12,23.56,57.47,1,0.121,0.0,0.009,0.093,0.019,OFF,24,Normal,19.990000000000002,69.59,2026-08-28 23:30:00
B003,R002,Meeting Room,10,23.69,60.61,2,0.094,0.0,0.01,0.074,0.01,OFF,24,Normal,19.520000000000003,74.36,2026-08-28 23:30:00
B003,R003,Server Room,3,22.09,62.44,0,0.64,0.0,0.002,0.621,0.017,OFF,22,Normal,18.51,75.82,2026-08-28 23:30:00
B001,R001,Office,12,24.0,50.0,0,0.113,0.0,0.008,0.09,0.015,OFF,24,Normal,20.31,75.04,2026-08-28 23:45:00
B001,R002,Meeting Room,10,24.7,55.0,2,0.105,0.0,0.01,0.08,0.015,OFF,24,Warning,19.78,71.08,2026-08-28 23:45:00
B001,R003,Server Room,3,22.3,54.0,1,0.649,0.0,0.004,0.63,0.015,OFF,22,Normal,20.68,73.56,2026-08-28 23:45:00
B002,R001,Office,12,26.3,56.0,9,0.708,0.52,0.025,0.145,0.018,ON,24,Warning,21.110000000000003,68.51,2026-08-28 23:45:00
B002,R002,Meeting Room,10,25.3,62.0,9,0.637,0.47,0.029,0.12,0.018,ON,24,Normal,20.26,69.39,2026-08-28 23:45:00
B002,R003,Server Room,3,26.0,68.0,4,1.707,0.95,0.012,0.725,0.02,ON,22,Fault,21.14,70.33,2026-08-28 23:45:00
B003,R001,Office,12,23.56,61.01,0,0.113,0.0,0.008,0.088,0.018,OFF,24,Normal,18.96,73.79,2026-08-28 23:45:00
B003,R002,Meeting Room,10,23.61,59.82,0,0.08,0.0,0.006,0.063,0.01,OFF,24,Normal,19.42,72.64,2026-08-28 23:45:00
B003,R003,Server Room,3,21.92,59.8,0,0.628,0.0,0.002,0.616,0.01,OFF,22,Normal,19.23,72.44,2026-08-28 23:45:00
